Time;X;Y
154;0;1743.459518
155;0;1745.685018
156;0;1747.211018
157;0;1748.991018
158;0;1750.755518
159;0;1752.813518
160;0;1754.943518
161;0;1756.429518
162;0;1757.963518
163;0;1759.878518
164;0;1762.263018
165;0;1763.534518
166;0;1765.132018
167;0;1767.118518
168;0;1768.764018
169;0;1770.592018
170;0;1772.515018
171;0;1773.810518
172;0;1775.400018
173;0;1776.751018
174;0;1778.761518
175;0;1780.573518
176;0;1781.988018
177;0;1783.267518
178;0;1785.222518
179;0;1786.875518
180;0;1788.695518
181;0;1790.086518
182;0;1791.350018
183;0;1792.725018
184;0;1794.958018
185;0;1796.071018
186;0;1797.938518
187;0;1799.138518
188;0;1800.688018
189;0;1802.063018
190;0;1803.446018
191;0;1804.940018
192;0;1806.624518
193;0;1807.594518
194;0;1809.589018
195;0;1811.162518
196;0;1812.347018
197;0;1813.928518
198;0;1815.287018
199;0;1816.280518
200;0;1817.989518
201;0;1819.364018
202;0;1820.993518
203;0;1822.138018
204;0;1823.354018
205;0;1824.863518
206;0;1825.928518
207;0;1827.494018
208;0;1828.551518
209;0;1830.005518
210;0;1830.983018
211;0;1832.501018
212;0;1833.836518
213;0;1835.004518
214;0;1836.021518
215;0;1837.285518
216;0;1838.716018
217;0;1839.280018
218;0;1840.933018
219;0;1841.839018
220;0;1843.357018
221;0;1844.811518
222;0;1845.876518
223;0;1846.742518
224;0;1847.807518
225;0;1849.365018
226;0;1849.882018
227;0;1851.542518
228;0;1851.884518
229;0;1853.593018
230;0;1854.952018
231;0;1855.770518
232;0;1857.090018
233;0;1858.099018
234;0;1858.997518
235;0;1860.308518
236;0;1861.198518
237;0;1862.756518
238;0;1863.114018
239;0;1864.505018
240;0;1865.577518
241;0;1866.571018
242;0;1867.326018
243;0;1868.049518
244;0;1869.893018
245;0;1870.703518
246;0;1871.339518
247;0;1872.547518
248;0;1873.390018
249;0;1874.598018
250;0;1875.424518
251;0;1875.988518
252;0;1877.331518
253;0;1878.190018
254;0;1878.889518
255;0;1880.041518
256;0;1880.661518
257;0;1881.559518
258;0;1882.457518
259;0;1883.332018
260;0;1884.754518
261;0;1885.279018
262;0;1885.867018
263;0;1886.836518
264;0;1887.941518
265;0;1888.879018
266;0;1889.419518
267;0;1890.103018
268;0;1891.549518
269;0;1892.376018
270;0;1892.797018
271;0;1894.068518
272;0;1894.188018
273;0;1895.181518
274;0;1896.254018
275;0;1897.001518
276;0;1897.438518
277;0;1898.463518
278;0;1899.131018
279;0;1899.949518
280;0;1900.696518
281;0;1900.959018
282;0;1902.175018
283;0;1902.548518
284;0;1904.011018
285;0;1904.479518
286;0;1904.551018
287;0;1905.656018
288;0;1906.363018
289;0;1907.015018
290;0;1907.881018
291;0;1908.056018
292;0;1909.137018
293;0;1909.446518
294;0;1910.440018
295;0;1911.457518
296;0;1911.807018
297;0;1912.260018
298;0;1912.395018
299;0;1914.151518
300;0;1914.199018
301;0;1914.668018
302;0;1915.375518
303;0;1915.661518
304;0;1916.694518
305;0;1917.020518
306;0;1917.616518
307;0;1918.061518
308;0;1919.118518
309;0;1919.540018
310;0;1920.183518
311;0;1920.763518
312;0;1921.161018
313;0;1921.582018
314;0;1922.560018
315;0;1922.750518
316;0;1923.132018
317;0;1923.823518
318;0;1924.038018
319;0;1924.324018
320;0;1925.500018
321;0;1925.699018
322;0;1926.144018
323;0;1926.509518
324;0;1927.352018
325;0;1927.598018
326;0;1927.948018
327;0;1928.504018
328;0;1928.870018
329;0;1929.513518
330;0;1929.752018
331;0;1930.165518
332;0;1930.777018
333;0;1931.246018
334;0;1931.564018
335;0;1932.192018
336;0;1932.867518
337;0;1933.225018
338;0;1932.986518
339;0;1933.543018
340;0;1934.385518
341;0;1934.616018
342;0;1934.488518
343;0;1934.925518
344;0;1935.347018
345;0;1935.760018
346;0;1936.610518
347;0;1936.173518
348;0;1936.634518
349;0;1937.079518
350;0;1937.651518
351;0;1937.953518
352;0;1938.184018
353;0;1937.961518
354;0;1938.987018
355;0;1939.487518
356;0;1939.384018
357;0;1939.583018
358;0;1939.217018
359;0;1940.155018
360;0;1940.496518
361;0;1940.457018
362;0;1940.989518
363;0;1941.458518
364;0;1941.434518
365;0;1942.022518
366;0;1942.054518
367;0;1942.428018
368;0;1942.038518
369;0;1942.833018
370;0;1942.777518
371;0;1942.825518
372;0;1943.469018
373;0;1942.809518
374;0;1942.984018
375;0;1943.143018
376;0;1943.270518
377;0;1943.469018
378;0;1943.667518
379;0;1943.842518
380;0;1943.969518
381;0;1944.065018
382;0;1944.224018
383;0;1944.383018
384;0;1944.526018
385;0;1944.669018
386;0;1944.788518
387;0;1944.947018
388;0;1945.066518
389;0;1945.146018
390;0;1945.225518
391;0;1945.265018
392;0;1945.305018
393;0;1945.305018
394;0;1945.305018
395;0;1945.368518
396;0;1945.464018
397;0;1945.503518
398;0;1945.503518
