Time;X;Y
0.000000000000;0.000000000000;0.000000000000
0.009999999776;0.000000000000;2774.748535156250
0.012500000186;0.000000000000;3454.471679687500
0.016249999404;0.000000000000;4394.019531250000
0.017187500373;0.000000000000;4602.618652343750
0.018124999478;0.000000000000;4790.975585937500
0.019531250000;0.000000000000;4885.617675781250
0.020937500522;0.000000000000;4904.947265625000
0.022343749180;0.000000000000;4921.875976562500
0.024453125894;0.000000000000;4944.610351562500
0.027617188171;0.000000000000;4975.135253906250
0.032363280654;0.000000000000;5016.464355468750
0.039482422173;0.000000000000;5071.123046875000
0.049482420087;0.000000000000;5139.681152343750
0.059482421726;0.000000000000;5200.979492187500
0.069482423365;0.000000000000;5257.659667968750
0.079482421279;0.000000000000;5310.174316406250
0.089482419193;0.000000000000;5359.567382812500
0.099482424557;0.000000000000;5406.430664062500
0.109482422471;0.000000000000;5450.907714843750
0.119482420385;0.000000000000;5493.400390625000
0.129482418299;0.000000000000;5534.150878906250
0.139482423663;0.000000000000;5573.413085937500
0.149482429028;0.000000000000;5611.213378906250
0.159482419491;0.000000000000;5647.731933593750
0.169482424855;0.000000000000;5683.114746093750
0.179482415318;0.000000000000;5717.343261718750
0.189482420683;0.000000000000;5750.667480468750
0.199482426047;0.000000000000;5783.057617187500
0.209482416511;0.000000000000;5814.547363281250
0.219482421875;0.000000000000;5845.257324218750
0.229482427239;0.000000000000;5875.187500000000
0.239482417703;0.000000000000;5904.445312500000
0.249482423067;0.000000000000;5932.990234375000
0.259482413530;0.000000000000;5960.849609375000
0.269482433796;0.000000000000;5988.039550781250
0.279482424259;0.000000000000;6014.578125000000
0.289482414722;0.000000000000;6040.442871093750
0.299482434988;0.000000000000;6065.647460937500
0.309482425451;0.000000000000;6090.179199218750
0.319482415915;0.000000000000;6114.038085937500
0.329482436180;0.000000000000;6137.210449218750
0.339482426643;0.000000000000;6159.655273437500
0.349482417107;0.000000000000;6180.758300781250
0.359482407570;0.000000000000;6201.202148437500
0.369482427835;0.000000000000;6221.146972656250
0.379482418299;0.000000000000;6240.635742187500
0.389482408762;0.000000000000;6259.721679687500
0.399482429028;0.000000000000;6278.441406250000
0.409482419491;0.000000000000;6296.811523437500
0.419482409954;0.000000000000;6314.856933593750
0.429482430220;0.000000000000;6332.603515625000
0.439482420683;0.000000000000;6350.071289062500
0.449482411146;0.000000000000;6367.269531250000
0.459482431412;0.000000000000;6384.205566406250
0.469482421875;0.000000000000;6400.896484375000
0.479482412338;0.000000000000;6417.358886718750
0.489482432604;0.000000000000;6433.591796875000
0.499482423067;0.000000000000;6449.616210937500
0.509482443333;0.000000000000;6465.427734375000
0.519482433796;0.000000000000;6481.038574218750
0.529482424259;0.000000000000;6496.457519531250
0.539482414722;0.000000000000;6511.685058593750
0.549482405186;0.000000000000;6526.732910156250
0.559482395649;0.000000000000;6541.601074218750
0.569482445717;0.000000000000;6556.297851562500
0.579482436180;0.000000000000;6570.833007812500
0.589482426643;0.000000000000;6585.201171875000
0.599482417107;0.000000000000;6599.407226562500
0.609482407570;0.000000000000;6613.464843750000
0.619482398033;0.000000000000;6627.363281250000
0.629482448101;0.000000000000;6641.123046875000
0.639482438564;0.000000000000;6654.737304687500
0.649482429028;0.000000000000;6668.201171875000
0.659482419491;0.000000000000;6681.530761718750
0.669482409954;0.000000000000;6694.732421875000
0.679482400417;0.000000000000;6707.794921875000
0.689482450485;0.000000000000;6720.728515625000
0.699482440948;0.000000000000;6733.530761718750
0.709482431412;0.000000000000;6746.210449218750
0.719482421875;0.000000000000;6758.765136718750
0.729482412338;0.000000000000;6771.200683593750
0.739482402802;0.000000000000;6783.523925781250
0.749482393265;0.000000000000;6795.729492187500
0.759482443333;0.000000000000;6807.807617187500
0.769482433796;0.000000000000;6819.778808593750
0.779482424259;0.000000000000;6831.641113281250
0.789482414722;0.000000000000;6843.394042968750
0.799482405186;0.000000000000;6855.040039062500
0.809482395649;0.000000000000;6866.580566406250
0.819482445717;0.000000000000;6878.012695312500
0.829482436180;0.000000000000;6889.338378906250
0.839482426643;0.000000000000;6900.562011718750
0.849482417107;0.000000000000;6911.685546875000
0.859482407570;0.000000000000;6922.710937500000
0.869482398033;0.000000000000;6933.642578125000
0.879482448101;0.000000000000;6944.473632812500
0.889482438564;0.000000000000;6955.207031250000
0.899482429028;0.000000000000;6965.842285156250
0.909482419491;0.000000000000;6976.388183593750
0.919482409954;0.000000000000;6986.838867187500
0.929482400417;0.000000000000;6997.191406250000
0.939482450485;0.000000000000;7007.458007812500
0.949482440948;0.000000000000;7017.633300781250
0.959482431412;0.000000000000;7027.720703125000
0.969482421875;0.000000000000;7037.714843750000
0.979482412338;0.000000000000;7047.617675781250
0.989482402802;0.000000000000;7057.432128906250
0.999482393265;0.000000000000;7067.164062500000
1.000000000000;0.000000000000;7067.666503906250
