Node;U;V
0.000000000000;-0.088401675224;1.499989271164
1.000000000000;0.088401675224;1.499989271164
2.000000000000;0.088401675224;0.060091309249
3.000000000000;-0.088401675224;0.060091309249
4.000000000000;0.088688351214;1.501497268677
5.000000000000;0.088940195739;1.502921938896
6.000000000000;0.089152432978;1.504300594330
7.000000000000;0.089450001717;1.505676031113
8.000000000000;0.089701928198;1.504180550575
9.000000000000;0.089843407273;1.499891042709
10.000000000000;0.089725829661;1.493962883949
11.000000000000;0.089228898287;1.486308932304
12.000000000000;0.088196821511;1.476861476898
13.000000000000;0.086445614696;1.465697288513
14.000000000000;0.083852648735;1.453076720238
15.000000000000;0.080340161920;1.439332365990
16.000000000000;0.075872994959;1.424885869026
17.000000000000;0.070530541241;1.410364389420
18.000000000000;0.064518831670;1.396504521370
19.000000000000;0.058065399528;1.383925795555
20.000000000000;0.051312971860;1.372930884361
21.000000000000;0.044331647456;1.363496661186
22.000000000000;0.037162702531;1.355564951897
23.000000000000;0.029859140515;1.349124550819
24.000000000000;0.022470310330;1.344161272049
25.000000000000;0.015010690317;1.340638041496
26.000000000000;0.007513416465;1.338528633118
27.000000000000;-0.000000000000;1.337825179100
28.000000000000;-0.007513416465;1.338528633118
29.000000000000;-0.015010690317;1.340638041496
30.000000000000;-0.022470310330;1.344161272049
31.000000000000;-0.029859140515;1.349124550819
32.000000000000;-0.037162702531;1.355564951897
33.000000000000;-0.044331647456;1.363496661186
34.000000000000;-0.051312971860;1.372930884361
35.000000000000;-0.058065399528;1.383925795555
36.000000000000;-0.064518831670;1.396504521370
37.000000000000;-0.070530541241;1.410364389420
38.000000000000;-0.075872994959;1.424885869026
39.000000000000;-0.080340161920;1.439332365990
40.000000000000;-0.083852648735;1.453076720238
41.000000000000;-0.086445614696;1.465697288513
42.000000000000;-0.088196821511;1.476861476898
43.000000000000;-0.089228898287;1.486308932304
44.000000000000;-0.089725829661;1.493962883949
45.000000000000;-0.089843407273;1.499891042709
46.000000000000;-0.089701928198;1.504180550575
47.000000000000;-0.089450001717;1.505676031113
48.000000000000;-0.089152432978;1.504300594330
49.000000000000;-0.088940195739;1.502921938896
50.000000000000;-0.088688351214;1.501497268677
51.000000000000;0.088688351214;0.058583345264
52.000000000000;0.088940195739;0.057158596814
53.000000000000;0.089152432978;0.055779997259
54.000000000000;0.089450001717;0.054404504597
55.000000000000;0.089701928198;0.055900044739
56.000000000000;0.089843407273;0.060189481825
57.000000000000;0.089725829661;0.066117689013
58.000000000000;0.089228898287;0.073771603405
59.000000000000;0.088196821511;0.083219096065
60.000000000000;0.086445614696;0.094383232296
61.000000000000;0.083852648735;0.107003785670
62.000000000000;0.080340161920;0.120748259127
63.000000000000;0.075872994959;0.135194659233
64.000000000000;0.070530541241;0.149716198444
65.000000000000;0.064518831670;0.163576036692
66.000000000000;0.058065399528;0.176154807210
67.000000000000;0.051312971860;0.187149658799
68.000000000000;0.044331647456;0.196583867073
69.000000000000;0.037162702531;0.204515665770
70.000000000000;0.029859140515;0.210956037045
71.000000000000;0.022470310330;0.215919330716
72.000000000000;0.015010690317;0.219442516565
73.000000000000;0.007513416465;0.221551939845
74.000000000000;0.000000000000;0.222255408764
75.000000000000;-0.007513416465;0.221551939845
76.000000000000;-0.015010690317;0.219442516565
77.000000000000;-0.022470310330;0.215919330716
78.000000000000;-0.029859140515;0.210956037045
79.000000000000;-0.037162702531;0.204515665770
80.000000000000;-0.044331647456;0.196583867073
81.000000000000;-0.051312971860;0.187149658799
82.000000000000;-0.058065399528;0.176154807210
83.000000000000;-0.064518831670;0.163576036692
84.000000000000;-0.070530541241;0.149716198444
85.000000000000;-0.075872994959;0.135194659233
86.000000000000;-0.080340161920;0.120748259127
87.000000000000;-0.083852648735;0.107003785670
88.000000000000;-0.086445614696;0.094383232296
89.000000000000;-0.088196821511;0.083219096065
90.000000000000;-0.089228898287;0.073771603405
91.000000000000;-0.089725829661;0.066117689013
92.000000000000;-0.089843407273;0.060189481825
93.000000000000;-0.089701928198;0.055900044739
94.000000000000;-0.089450001717;0.054404504597
95.000000000000;-0.089152432978;0.055779997259
96.000000000000;-0.088940195739;0.057158596814
97.000000000000;-0.088688351214;0.058583345264
98.000000000000;-0.089587055147;0.058733541518
99.000000000000;-0.090959429741;0.057554058731
100.000000000000;-0.093479342759;0.056575182825
101.000000000000;-0.104463890195;0.055300537497
102.000000000000;-0.127497389913;0.056827023625
103.000000000000;-0.157126426697;0.063007935882
104.000000000000;-0.194919496775;0.074348740280
105.000000000000;-0.238193616271;0.091807603836
106.000000000000;-0.287016630173;0.117377929389
107.000000000000;-0.339238107204;0.153481096029
108.000000000000;-0.393462061882;0.203316092491
109.000000000000;-0.446720004082;0.270199269056
110.000000000000;-0.495936781168;0.356445103884
111.000000000000;-0.537734627724;0.461365699768
112.000000000000;-0.569169223309;0.581617355347
113.000000000000;-0.586507141590;0.712563037872
114.000000000000;-0.586507141590;0.847517549992
115.000000000000;-0.569169223309;0.978463172913
116.000000000000;-0.537734627724;1.098714828491
117.000000000000;-0.495936781168;1.203635454178
118.000000000000;-0.446720004082;1.289881348610
119.000000000000;-0.393462061882;1.356764435768
120.000000000000;-0.339238107204;1.406599521637
121.000000000000;-0.287016630173;1.442702651024
122.000000000000;-0.238193616271;1.468272924423
123.000000000000;-0.194919496775;1.485731840134
124.000000000000;-0.157126426697;1.497072577477
125.000000000000;-0.127497389913;1.503253579140
126.000000000000;-0.104463890195;1.504780054092
127.000000000000;-0.093479342759;1.503505349159
128.000000000000;-0.090959429741;1.502526521683
129.000000000000;-0.089587055147;1.501347064972
130.000000000000;0.089587055147;1.501347064972
131.000000000000;0.090959429741;1.502526521683
132.000000000000;0.093479342759;1.503505349159
133.000000000000;0.104463890195;1.504780054092
134.000000000000;0.127497389913;1.503253579140
135.000000000000;0.157126426697;1.497072577477
136.000000000000;0.194919496775;1.485731840134
137.000000000000;0.238193616271;1.468272924423
138.000000000000;0.287016630173;1.442702651024
139.000000000000;0.339238107204;1.406599521637
140.000000000000;0.393462061882;1.356764435768
141.000000000000;0.446720004082;1.289881348610
142.000000000000;0.495936781168;1.203635454178
143.000000000000;0.537734627724;1.098714828491
144.000000000000;0.569169223309;0.978463172913
145.000000000000;0.586507141590;0.847517549992
146.000000000000;0.586507141590;0.712563037872
147.000000000000;0.569169223309;0.581617355347
148.000000000000;0.537734627724;0.461365699768
149.000000000000;0.495936781168;0.356445103884
150.000000000000;0.446720004082;0.270199269056
151.000000000000;0.393462061882;0.203316092491
152.000000000000;0.339238107204;0.153481096029
153.000000000000;0.287016630173;0.117377929389
154.000000000000;0.238193616271;0.091807603836
155.000000000000;0.194919496775;0.074348740280
156.000000000000;0.157126426697;0.063007935882
157.000000000000;0.127497389913;0.056827023625
158.000000000000;0.104463890195;0.055300537497
159.000000000000;0.093479342759;0.056575182825
160.000000000000;0.090959429741;0.057554058731
161.000000000000;0.089587055147;0.058733541518
162.000000000000;0.089882843196;0.057398173958
163.000000000000;0.090194791555;0.056123018265
164.000000000000;0.090499065816;0.054623305798
165.000000000000;0.090696476400;0.055594321340
166.000000000000;0.090943716466;0.059393346310
167.000000000000;0.091041788459;0.064923889935
168.000000000000;0.090855784714;0.072144329548
169.000000000000;0.090203464031;0.081147789955
170.000000000000;0.088902242482;0.091919049621
171.000000000000;0.086815290153;0.104251384735
172.000000000000;0.083826452494;0.117836311460
173.000000000000;0.079883754253;0.132294252515
174.000000000000;0.075049951673;0.147064402699
175.000000000000;0.069483406842;0.161424607038
176.000000000000;0.063392147422;0.174709051847
177.000000000000;0.056961640716;0.186538040638
178.000000000000;0.050281509757;0.196861386299
179.000000000000;0.043387487531;0.205722570419
180.000000000000;0.036338422447;0.213154256344
181.000000000000;0.029183031991;0.219168096781
182.000000000000;0.021947020665;0.223806545138
183.000000000000;0.014658200555;0.227100998163
184.000000000000;0.007334788330;0.229065433145
185.000000000000;0.000000000000;0.229719653726
186.000000000000;-0.007334788330;0.229065433145
187.000000000000;-0.014658200555;0.227100998163
188.000000000000;-0.021947020665;0.223806545138
189.000000000000;-0.029183031991;0.219168096781
190.000000000000;-0.036338422447;0.213154256344
191.000000000000;-0.043387487531;0.205722570419
192.000000000000;-0.050281509757;0.196861386299
193.000000000000;-0.056961640716;0.186538040638
194.000000000000;-0.063392147422;0.174709051847
195.000000000000;-0.069483406842;0.161424607038
196.000000000000;-0.075049951673;0.147064402699
197.000000000000;-0.079883754253;0.132294252515
198.000000000000;-0.083826452494;0.117836311460
199.000000000000;-0.086815290153;0.104251384735
200.000000000000;-0.088902242482;0.091919049621
201.000000000000;-0.090203464031;0.081147789955
202.000000000000;-0.090855784714;0.072144329548
203.000000000000;-0.091041788459;0.064923889935
204.000000000000;-0.090943716466;0.059393346310
205.000000000000;-0.090696476400;0.055594321340
206.000000000000;-0.090499065816;0.054623305798
207.000000000000;-0.090194791555;0.056123018265
208.000000000000;-0.089882843196;0.057398173958
209.000000000000;0.091387070715;0.056403361261
210.000000000000;0.091545715928;0.054852105677
211.000000000000;0.091810330749;0.055451158434
212.000000000000;0.092406898737;0.058876249939
213.000000000000;0.092917583883;0.064131073654
214.000000000000;0.093163572252;0.071076251566
215.000000000000;0.092941798270;0.079804480076
216.000000000000;0.092074558139;0.090343065560
217.000000000000;0.090412899852;0.102524369955
218.000000000000;0.087843477726;0.116066083312
219.000000000000;0.084326945245;0.130623534322
220.000000000000;0.079896405339;0.145666807890
221.000000000000;0.074682667851;0.160489529371
222.000000000000;0.068894840777;0.174413099885
223.000000000000;0.062719985843;0.186989262700
224.000000000000;0.056259121746;0.198102146387
225.000000000000;0.049575686455;0.207794904709
226.000000000000;0.042726602405;0.216106310487
227.000000000000;0.035752817988;0.223045453429
