Node;U;V
0.000000000000;0.000000000000;0.000000000000
1.000000000000;-0.000210897531;0.000000000000
2.000000000000;-0.000512532250;0.000000000000
3.000000000000;-0.001106953481;0.000000000000
4.000000000000;0.000000000000;0.002746094018
5.000000000000;-0.000309425785;0.002922010142
6.000000000000;-0.000676818134;0.003405999159
7.000000000000;-0.001173662487;0.004535354674
8.000000000000;0.000000000000;0.005482422654
9.000000000000;-0.000588542141;0.005747850519
10.000000000000;-0.001163160778;0.006536093540
11.000000000000;-0.001448395895;0.008243956603
12.000000000000;-0.000000000000;0.008158884011
13.000000000000;-0.000892364595;0.008359114639
14.000000000000;-0.001691952348;0.009138011374
15.000000000000;-0.002105057938;0.010426085442
16.000000000000;-0.000000000000;0.010710394941
17.000000000000;-0.000811171136;0.010840302333
18.000000000000;-0.001586080762;0.011193050072
19.000000000000;-0.002120001009;0.011269578710
20.000000000000;0.000000000000;0.013015968725
21.000000000000;-0.000480614603;0.013070708141
22.000000000000;-0.000919234823;0.013196418062
23.000000000000;-0.001477071899;0.012785146013
24.000000000000;0.000000000000;0.014999999665
25.000000000000;0.000000000000;0.014999999665
26.000000000000;0.000000000000;0.014999999665
27.000000000000;0.000000000000;0.014999999665
