Element;Node-1;Node-2;Node-3;Node-4
1046;3402;3445;3337;3367
1047;3348;3412;3602;287
1048;3740;3723;288;3472
1049;3688;289;3716;3698
1050;289;3688;3699;3750
1051;3665;3699;3688;311
1052;3506;3812;284;3493
1053;3466;3439;3370;5306
1054;3337;286;3264;285
1055;288;3471;3468;3472
1056;3698;3716;3723;5276
1057;2366;292;2272;2466
1058;5154;3715;2740;2630
1059;1806;1716;4737;1911
1060;1965;2067;4889;314
1061;1671;1522;295;1738
1062;1967;2074;4900;1844
1063;2376;2289;2780;297
1064;298;4245;4174;2930
1065;5263;4117;299;4396
1066;5324;4452;4391;278
1067;279;5205;4255;4305
1068;4272;5325;5308;4114
1069;3708;3897;3700;304
1070;305;3630;3641;3668
1071;3568;3556;306;3596
1072;3494;3465;3528;5450
1073;329;3555;3494;5450
1074;3625;3628;3678;5496
1075;3597;3658;3932;310
1076;3585;5310;3616;3545
1077;3585;333;3617;5328
1078;3663;5328;3617;3664
1079;307;3439;3465;3494
1080;3527;307;3494;3555
1081;330;4048;3678;3628
1082;3550;3597;310;3740
1083;3545;3616;3932;332
1084;4960;2182;2069;314
1085;4175;334;3946;4197
1086;1531;1677;1720;338
1087;2069;1843;1965;314
1088;1915;296;1738;1811
1089;2194;4899;2071;2271
1090;2780;2289;2274;4919
1091;2886;5001;2930;2832
1092;4238;4179;322;4384
1093;4438;5330;4472;5331
1094;5412;5326;5398;4401
1095;4102;4285;303;3912
1096;3731;3741;3753;349
1097;3741;3731;5482;327
1098;328;4002;3720;3913
1099;3644;3605;329;5450
1100;3658;3849;332;3932
1101;3483;355;3454;3520
1102;5401;3484;3617;333
1103;3454;3415;5282;3519
1104;330;3567;3569;3959
1105;4048;330;3959;4204
1106;4133;3877;3849;331
1107;3520;3454;5401;333
1108;336;2292;2203;2077
1109;1515;1638;1708;359
1110;2077;1847;1973;336
1111;2351;4789;2394;2256
1112;342;2658;2606;2674
1113;345;4467;4415;4348
1114;4429;325;5412;4401
1115;3907;326;5476;4151
1116;3767;349;3765;3773
1117;3879;3804;4093;350
1118;4146;351;4120;373
1119;4073;353;4231;5464
1120;3256;3242;376;5309
1121;354;3309;3363;3483
1122;377;3365;5360;3335
1123;5360;3365;3408;355
1124;4073;5464;4296;5414
1125;3242;3256;4021;375
1126;3286;3335;5360;3363
1127;3908;2306;2304;356
1128;1511;1617;1697;382
1129;2023;357;2115;1860
1130;1694;361;1614;360
1131;362;2255;1980;2083
1132;2787;2726;2561;3984
1133;5006;4190;4906;3005
1134;5113;3004;5055;2964
1135;4377;4385;5318;346
1136;4247;347;4412;4338
1137;348;3907;4168;5419
1138;5525;3772;3776;4211
1139;3755;3768;5523;5526
1140;4267;3853;4121;4329
1141;372;4121;3853;5501
1142;396;4409;4331;4267
1143;4163;5379;5399;4244
1144;376;3242;3169;5179
1145;5138;3218;2998;2957
1146;3218;5138;377;5216
1147;377;5138;3035;3365
1148;3122;3209;398;3816
1149;3210;3169;5329;399
1150;4890;2396;4963;4891
1151;3074;401;3095;378
1152;4609;1697;4724;1602
1153;4779;4778;2106;4859
1154;2062;1599;1650;1820
1155;2083;1994;385;2298
1156;4785;2356;2261;4715
1157;388;2855;2764;2614
1158;2906;4006;5186;3040
1159;4006;389;4147;5253
1160;4399;4439;367;4302
1161;3785;3974;3777;5497
1162;5372;4409;4434;4336
1163;4400;4434;4409;396
1164;4083;4163;4290;4354
1165;5203;3046;2983;399
1166;5068;400;2983;3046
1167;2957;2907;401;3074
1168;2636;2941;2897;4981
1169;3017;421;2750;422
1170;4932;2144;2286;2571
1171;1426;1484;1582;383
1172;1783;4590;1977;1946
1173;408;2009;1840;1936
1174;409;4848;2137;2190
1175;2414;410;2573;2501
1176;411;2803;5116;2728
1177;4235;5211;5146;5145
1178;4236;4005;5212;413
1179;4122;3373;5270;3854
1180;4123;3982;415;5460
1181;3789;3792;394;3780
1182;3797;4038;3796;3795
1183;3904;4252;4171;440
1184;4252;3904;4154;5120
1185;4299;4234;4060;420
1186;3985;2579;2750;4234
1187;2176;423;4981;2789
1188;2789;2647;5048;2749
1189;1957;1876;425;2477
1190;4775;2125;4843;2004
1191;2279;2500;2414;409
1192;2986;4028;2971;2925
1193;3025;5153;4005;412
1194;435;3272;3212;5197
1195;5362;3389;3303;3351
1196;3513;3552;3574;415
1197;5480;3609;3675;438
1198;5353;3906;438;3536
1199;4372;418;5338;4287
1200;2796;2747;461;4864
1201;2747;2796;5012;3866
1202;4840;2869;4864;2459
1203;2348;4834;4907;2749
1204;1496;1710;1618;465
1205;463;1821;1955;2120
1206;2399;2486;2449;2602
1207;450;2506;2449;2338
1208;2867;2828;2953;2925
1209;4953;3041;5016;3078
1210;3351;5297;3437;5362
1211;3453;3424;457;3482
1212;3580;3518;458;3893
1213;459;3154;3108;2996
1214;5092;3238;2994;460
1215;461;2490;2459;4864
1216;2459;2490;462;4754
1217;1831;4631;1943;4589
1218;1452;109;1192;1435
1219;1561;1631;1455;1491
1220;1735;2035;1917;4637
1221;1654;483;1684;466
1222;484;1607;1747;1933
1223;2433;2393;2266;516
1224;2627;2774;2547;4685
1225;2534;2590;547;2413
1226;548;2861;2793;2709
1227;4367;4517;563;4310
1228;4533;4501;5290;578
1229;469;2699;2333;2442
1230;2827;2699;469;2715
1231;3009;2976;471;3729
1232;3273;3312;3873;5137
1233;3441;3669;455;5361
1234;5459;3449;3423;474
1235;3533;5469;3394;456
1236;3290;3235;3300;5395
1237;2996;3108;5268;3072
1238;2645;2508;2747;460
1239;498;1755;1827;1930
1240;1827;1755;481;2014
1241;1815;1658;1726;482
1242;1684;1657;1757;2035
1243;484;1829;1757;1657
1244;2250;2139;486;2586
1245;2649;2531;487;4915
1246;2798;488;2870;4983
1247;3686;472;3697;3714
1248;3670;3606;472;3686
1249;3533;5459;474;5479
1250;3353;474;3423;3393
1251;476;3198;3151;3109
1252;478;5028;2791;2748
1253;479;2577;2646;2253
1254;2253;4803;2051;4759
1255;500;29;1082;1463
1256;1463;1082;28;1451
1257;501;1747;1607;1648
1258;4757;2267;4693;1959
1259;2531;2406;2587;487
1260;2687;4982;3810;5062
1261;5201;4130;4240;5136
1262;3705;4129;3886;5343
1263;493;3277;3374;3216
1264;3216;5099;3147;493
1265;2817;2760;511;2655
1266;2599;4893;4804;496
1267;497;2254;1926;1930
1268;514;1605;1749;1824
1269;483;1549;1226;1586
1270;2266;2393;2192;502
1271;517;4746;2763;2435
1272;2880;504;5076;2816
1273;5148;3144;5053;3968
1274;5128;4139;3968;5053
1275;4327;4315;4378;507
1276;4148;508;3847;4213
1277;3347;509;3326;508
1278;3192;3230;510;3140
1279;2664;511;2760;2818
1280;2327;512;2432;2437
1281;528;2020;2101;2354
1282;2771;2484;2671;4704
1283;2765;2842;4704;2671
1284;526;3189;3104;2850
1285;3369;3844;4100;3916
1286;3844;4116;4270;5139
1287;4259;5273;5344;4181
1288;4395;4358;4441;5274
1289;2934;2889;540;2973
1290;518;4814;2928;2758
1291;2309;2011;2174;542
1292;4849;2805;2043;2246
1293;2472;3935;2499;561
1294;4056;4182;4310;563
1295;2695;2547;2774;518
1296;1724;1761;2104;545
1297;2443;2400;2245;573
1298;3935;2472;3971;575
1299;543;1737;1837;1852
1300;1761;1724;559;1880
1301;2123;4698;2737;2174
1302;4720;2737;4799;2650
1303;548;2651;2534;2591
1304;2864;2793;5117;549
1305;4262;5238;538;4358
1306;550;4417;4312;4155
1307;5165;4437;4392;4481
1308;553;4936;4405;4463
1309;4227;534;5072;535
1310;2852;2969;4663;4662
1311;2771;3038;531;2689
1312;2246;2043;2136;561
1313;2861;3818;5117;2793
1314;4356;564;4335;5213
1315;4407;4453;551;4451
1316;566;4498;5228;4507
1317;4463;552;5115;553
1318;4904;554;4321;4936
1319;4192;555;3864;4821
1320;3179;3086;3115;3182
1321;3082;3045;3086;3113
1322;560;1995;2102;2245
1323;2245;2400;2136;560
1324;4507;5229;4531;566
1325;4492;4509;567;4460
1326;4317;568;4430;4458
1327;582;3975;4142;4307
1328;3175;570;4026;583
1329;3113;570;3175;3163
1330;4477;4456;606;4515
1331;4268;4039;4967;4320
1332;2609;2443;573;2551
1333;2217;2166;572;2335
1334;3178;3085;3114;3183
1335;4143;613;4189;4217
1336;4431;4363;4461;615
1337;4491;4499;616;4510
1338;4480;4408;4454;4495
1339;4086;4357;4293;4156
1340;2862;2792;633;2593
1341;2792;2862;3819;632
1342;622;2135;2042;2105
1343;2243;2042;2135;621
1344;636;1723;1762;2122
1345;1762;1723;623;1881
1346;3037;2914;3063;639
1347;2770;3037;639;2688
1348;3031;3863;3007;3068
1349;4322;628;4085;4228
1350;5039;4406;4462;629
1351;4471;4436;4393;5256
1352;4311;631;4416;4349
1353;2792;632;2863;2708
1354;634;2535;2592;2652
1355;2122;635;2173;2012
1356;1838;1736;1448;637
1357;1853;651;1736;1838
1358;625;4044;3063;3028
1359;2849;2841;2766;679
1360;2766;2841;4705;2672
1361;3068;4912;4992;3031
1362;4271;3843;4115;4304
1363;4180;4258;676;4020
1364;3918;5301;4342;4261
1365;2839;648;2890;2933
1366;2548;4745;2628;2773
1367;2694;2548;2773;671
1368;3075;780;3096;803
1369;758;2285;2145;2108
1370;1921;718;1804;738
1371;700;1560;1666;1732
1372;683;1727;1656;4559
1373;1476;1485;1580;682
1374;1589;1467;1476;682
1375;1731;681;4602;1662
1376;653;1606;1748;1825
1377;2251;4800;2050;4758
1378;2507;2643;2576;703
1379;3237;722;3867;3311
1380;4064;4157;5314;3830
1381;3790;3958;3788;786
1382;787;3732;3722;5527
1383;3707;3738;810;3757
1384;3761;5498;5507;3737
1385;654;2100;2021;1825
1386;2328;2438;2564;2822
1387;2665;656;2761;2820
1388;2820;2761;657;3229
1389;657;3132;3139;3191
1390;3357;3404;3846;5288
1391;5407;4184;4079;691
1392;2268;2392;2193;666
1393;2268;2434;670;2392
1394;2269;1958;2193;4853
1395;1932;4629;1746;1924
1396;1830;1758;698;4692
1397;1758;1810;1655;698
1398;1585;1655;699;4556
1399;2405;2589;2532;696
1400;1746;1608;667;1823
1401;1608;1502;1647;667
1402;670;4793;2762;2436
1403;5147;2815;2881;5047
1404;673;4138;3967;5144
1405;4328;4316;4379;4216
1406;3846;4149;5337;659
1407;3346;658;3325;5288
1408;3229;657;3191;3268
1409;2485;2770;2688;4602
1410;2688;1669;1662;4602
1411;38;1485;1476;1098
1412;1099;652;1485;38
1413;1225;4013;683;1501
1414;1546;1632;1560;1487
1415;1474;1487;1560;700
1416;737;1713;1497;1576
1417;2167;1760;1877;1956
1418;758;1956;2475;2372
1419;4934;2145;2285;2570
1420;1225;1100;39;4013
1421;4559;1606;1501;683
1422;684;1748;1606;4559
1423;684;1756;1828;1931
1424;2128;2339;2222;702
1425;2795;2746;721;4863
1426;3903;5315;3258;5243
1427;763;4297;4324;4360
1428;808;3778;3783;3911
1429;3745;3748;3757;810
1430;810;3738;3733;3722
1431;2140;2349;2252;685
1432;2598;687;2654;4895
1433;2761;2819;3132;657
1434;3197;707;3233;3150
1435;3106;3150;689;5124
1436;5442;5433;3352;5432
1437;3531;3860;3448;3498
1438;3607;710;3671;709
1439;3711;3980;5251;3685
1440;2871;2797;694;3980
1441;696;2249;2138;2269
1442;1466;1101;40;1474
1443;1813;1656;1727;700
1444;1732;1745;1832;4588
1445;1828;1756;701;2013
1446;4588;1942;701;1813
1447;4838;740;2518;4839
1448;4068;741;4105;5111
1449;4355;4251;761;4082
1450;4248;4169;808;3911
1451;3771;3826;4097;3803
1452;3757;3748;3766;832
1453;4800;2251;2644;4894
1454;2745;2790;5060;4051
1455;705;2920;2858;2990
1456;3106;3146;3070;3032
1457;5442;5432;3391;3532
1458;5359;5358;3304;5431
1459;3498;708;5442;3532
1460;3607;3573;5349;3647
1461;3307;3889;5208;728
1462;2944;711;3010;5009
1463;713;2826;2697;2332
1464;715;2018;1916;1733
1465;1633;1464;1441;1567
1466;719;1822;1954;2119
1467;1497;1713;1621;717
1468;1832;4636;1942;4588
1469;4691;4690;2241;4751
1470;741;2518;2580;4105
1471;760;3047;3093;4061
1472;5468;4243;4162;3925
1473;5488;4177;829;4000
1474;809;3899;3769;5519
1475;2458;2489;720;4752
1476;2643;2919;5030;2576
1477;3234;3291;5358;3197
1478;3551;3511;3446;5350
1479;3511;746;3476;3446
1480;3244;5413;5284;3211
1481;4852;2825;2857;731
1482;2448;732;2419;2509
1483;2682;2337;733;1814
1484;1814;1939;734;1665
1485;1480;1104;1105;736
1486;4776;2124;4842;2003
1487;1956;1877;757;2475
1488;4837;2347;4751;2241
1489;2648;740;2751;2788
1490;3047;2984;782;3093
1491;783;3817;5249;5382
1492;4839;2868;4863;2458
1493;2746;2795;3867;722
1494;3237;723;2993;722
1495;3894;3107;3153;3948
1496;3291;5422;5443;725
1497;3421;3452;3891;726
1498;3350;3301;5413;5340
1499;3350;747;3387;3301
1500;748;3079;3042;3127
1501;2987;3019;2970;2918
1502;2370;751;4017;2917
1503;2032;2111;2189;2284
1504;753;1935;1752;1913
1505;1721;737;1576;1644
1506;1900;4030;1785;1699
1507;4782;4781;2107;4858
1508;2022;824;2114;1861
1509;2076;4829;1972;846
1510;2070;1842;1966;869
1511;1966;2068;2200;869
1512;2341;2273;891;4739
1513;2160;2221;2093;4710
1514;2092;937;4710;1987
1515;1774;2158;2092;1987
1516;2342;2452;2605;2621
1517;4924;3807;2403;961
1518;2232;2578;2160;4815
1519;892;5038;2714;2840
1520;869;2200;2275;2288
1521;2070;2183;846;1972
1522;2076;2204;5037;824
1523;825;3637;2303;5057
1524;1945;2016;4782;778
1525;4985;2788;2175;759
1526;5132;3217;2999;2958
1527;3255;3241;805;3308
1528;4254;4177;807;4136
1529;2752;3983;2580;2648
1530;4300;4233;5142;4153
1531;4153;4251;4170;3903
1532;4286;4297;4064;5365
1533;3905;745;3537;744
1534;3608;3576;746;3651
1535;5441;3476;746;3576
1536;768;3475;3428;3460
1537;3502;5430;3592;3559
1538;790;3361;3428;3475
1539;5162;2786;793;5174
1540;2572;771;2744;2481
1541;2284;772;2395;4851
1542;2295;1934;4721;2542
1543;1482;1565;1583;1429
1544;1781;1653;1601;4725
1545;2635;2942;2898;4985
1546;781;2908;2958;2999
1547;3285;3362;5220;804
1548;3241;3255;4022;5364
1549;2752;3018;3047;760
1550;4082;4162;4291;4355
1551;3744;5505;3693;3794
1552;5472;3635;3636;5471
1553;789;3502;3559;5461
1554;3417;3283;3331;813
1555;3283;791;3361;3331
1556;3119;5244;5245;5160
1557;3214;3188;3195;3149
1558;4977;2967;3130;3149
1559;2066;2295;2378;2260
1560;2036;1765;796;2066
1561;1750;1600;1651;797
1562;1458;1481;1642;756
1563;1483;1229;776;1584
1564;1528;1285;1276;799
1565;1526;1284;1277;822
1566;1527;1283;1278;844
1567;844;1278;1282;1518
1568;1481;43;1107;1483
1569;1616;1696;799;1526
1570;2397;4986;3909;802
1571;823;2022;1861;1792
1572;3036;5132;2958;3075
1573;3366;3336;3285;804
1574;3285;3336;3485;3362
1575;3207;805;5210;3022
1576;5449;5382;3208;806
1577;785;4152;3911;3783
1578;786;3788;3781;3747
1579;3722;3732;3745;810
1580;3733;5515;3743;3694
1581;3287;815;3228;814
1582;3287;814;3345;3293
1583;815;3252;3195;3188
1584;816;2966;2913;4977
1585;817;2823;2673;4927
1586;818;2355;2260;2378
1587;2121;4672;2037;4671
1588;1229;4545;3930;776
1589;1637;1705;822;1527
1590;2382;825;5057;2291
1591;1848;845;1972;4829
1592;5114;3615;3414;803
1593;3543;3522;826;5194
1594;871;5235;3880;2981
1595;3193;3924;3097;3148
1596;3334;897;5293;3344
1597;3280;3250;920;3316
1598;2988;2853;2916;3020
1599;2755;945;2879;2813
1600;3336;3366;3407;5265
1601;3509;3547;5397;813
1602;4024;3345;3377;3633
1603;3289;3240;3302;837
1604;3240;3289;3203;861
1605;861;3030;3065;3240
1606;2319;4911;2364;2202
1607;1510;843;4572;1636
1608;844;1518;1676;1719
1609;2288;870;2375;2183
1610;868;1966;1842;1817
1611;3522;3543;4196;3945
1612;871;2982;3027;3111
1613;896;3193;3148;3251
1614;3316;3386;3222;3262
1615;3381;942;3376;5002
1616;2916;944;3052;3020
1617;3486;3455;3416;5370
1618;3601;3850;4118;3878
1619;873;4119;3969;3619
1620;3910;3343;898;4066
1621;3227;3328;3133;5106
1622;4979;2879;2912;3267
1623;2812;2755;968;2447
1624;2360;2181;2323;970
1625;2149;2276;992;4763
1626;1978;994;2152;2081
1627;2081;2152;2257;1015
1628;1017;2153;1854;1800
1629;852;4113;3839;3598
1630;4132;3839;851;4223
1631;3892;3288;3359;875
1632;3186;5151;3292;5217
1633;5149;2965;3006;3034
1634;2566;2639;4049;3152
1635;2323;2389;2525;970
1636;972;4898;2357;2601
1637;4898;971;2262;2357
1638;5517;5516;830;4097
1639;3525;3461;853;5489
1640;3409;5299;3333;3434
1641;3332;3443;5393;3292
1642;3073;5121;5150;3589
1643;2620;2540;2806;2732
1644;2900;2685;2736;949
1645;4037;2685;2900;948
1646;949;2736;2810;3012
1647;5509;3612;5492;5510
1648;3461;5424;3490;853
1649;5425;3434;3469;5440
1650;3456;3523;3554;901
1651;3593;3660;5075;3590
1652;2978;927;3011;2946
1653;3890;2946;3011;5131
1654;3837;832;3766;831
1655;3496;3564;3998;877
1656;3611;3579;3535;3656
1657;3900;4107;3621;903
1658;927;4230;4018;3011
1659;4018;3871;5131;3011
1660;4330;4332;905;4266
1661;3679;3642;856;3692
1662;879;3604;3579;3611
1663;3851;3673;3662;3900
1664;4131;3883;881;5380
1665;5388;4266;3856;882
1666;3692;3695;3710;3721
1667;3684;3695;3649;3673
1668;857;3676;5455;3610
1669;5466;3575;5438;3566
1670;3425;3396;3354;3306
1671;3030;861;3103;3064
1672;3064;3103;3156;885
1673;2631;862;2741;2550
1674;2483;2465;2596;2290
1675;1968;2072;2195;887
1676;1740;868;1817;4606
1677;2068;891;2273;2200
1678;2891;2937;2952;870
1679;3043;895;3083;5172
1680;3158;940;3100;3202
1681;941;3315;3262;3222
1682;3381;2997;3457;3418
1683;3155;3586;3618;5235
1684;3619;3969;3546;3586
1685;4119;4194;4223;3850
1686;3491;5423;3461;3525
1687;3998;3898;854;3526
1688;3642;3594;3604;856
1689;880;3684;3673;3851
1690;861;3203;3159;3103
1691;4011;886;3965;4202
1692;4202;3965;885;5085
1693;2290;886;2377;4817
1694;1812;4677;1845;2027
1695;1672;1525;889;1739
1696;913;1887;1953;2126
1697;2511;2424;4871;915
1698;2221;2230;914;2093
1699;894;2982;2937;2974
1700;2720;2872;2974;893
1701;3023;3172;2948;2985
1702;3157;3100;3058;3201
1703;3315;3376;942;3262
1704;3027;2982;894;5097
1705;3327;874;5293;897
1706;4066;3892;875;3865
1707;876;5347;3329;5299
1708;900;3469;3434;3333
1709;3611;5209;3662;879
1710;884;3978;4104;5215
1711;3805;5085;885;3156
1712;910;2293;2381;2206
1713;2206;2381;2302;932
1714;1851;4670;2079;2025
1715;1628;1509;912;1714
1716;2451;2232;938;2702
1717;2160;4710;937;4815
1718;5050;2799;5021;917
1719;5021;2799;2702;2733
1720;939;3024;2985;2948
1721;3100;3157;941;3202
1722;5122;3123;918;3194
1723;3282;3251;3194;3219
1724;5184;3344;5313;3284
1725;921;3279;3250;3187
1726;3332;3226;923;3371
1727;3456;3487;925;3523
1728;926;3621;3590;5075
1729;4423;4371;4276;4369
1730;4200;4323;908;5045
1731;4165;4282;3922;909
1732;933;2025;4773;1870
1733;2116;4773;932;4844
1734;1794;1612;1704;4623
1735;935;1686;1682;3986
1736;2807;939;4948;2621
1737;3054;2985;3024;3057
1738;940;3023;2985;3054
1739;3262;942;3280;3316
1740;2912;2879;945;2965
1741;946;3073;3006;4978
1742;5171;946;3152;5069
1743;4167;4219;4325;5046
1744;4435;4219;951;929
1745;931;3813;2678;4970
1746;931;4970;4896;2302
1747;957;1687;1594;1508
1748;1594;1687;956;1773
1749;4948;939;5021;2733
1750;946;2638;2566;3152
1751;4049;5007;5069;3152
1752;2732;947;5007;2620
1753;2887;2899;5008;4004
1754;5034;5093;5022;4036
1755;4845;2582;4865;2410
1756;1678;1769;1691;4566
1757;3382;4766;2456;3419
1758;2833;2781;985;3383
1759;963;3057;3314;3261
1760;3160;1007;3101;3060
1761;3827;3201;3220;3225
1762;2979;3013;3055;1008
1763;988;2992;4850;3319
1764;966;2956;2938;2947
1765;2495;2659;2607;2522
1766;2853;2785;967;2916
1767;2409;2219;2336;4732
1768;2510;4886;4809;991
1769;2389;2323;992;2480
1770;2783;4841;2629;4794
1771;2837;2784;4794;996
1772;4195;4812;4010;4883
1773;2809;4880;2877;4949
1774;4706;1865;2154;978
1775;1893;4573;980;3939
1776;1629;1523;1025;1717
1777;1003;1523;1629;1889
1778;2352;1875;4059;1005
1779;2626;2567;4716;1005
1780;3503;3488;3419;2567
1781;3265;3224;1007;3317
1782;3205;3101;1007;3224
1783;2727;2698;1010;4645
1784;2522;2398;1011;2495
1785;1035;2002;2041;2171
1786;2064;1919;1013;1964
1787;1675;1536;1037;1920
1788;2521;2368;2467;3988
1789;1036;1536;1675;1743
1790;3458;3488;3524;1029
1791;1006;3318;3265;3375
1792;3221;3161;3205;1030
1793;3014;2979;1008;3161
1794;2698;2727;2901;2951
1795;2584;2529;2398;2522
1796;2002;1012;2134;2041
1797;2002;1818;1919;1012
1798;2480;2402;993;2539
1799;2153;1017;2463;2263
1800;2618;2731;2888;2538
1801;2894;1020;4657;2939
1802;999;2735;2700;4742
1803;1000;2345;2237;2156
1804;1597;1692;1002;1519
1805;2462;2553;1018;4646
1806;2618;2730;2844;1019
1807;2894;2895;3801;1020
1808;4090;4569;4206;4134
1809;4206;4150;3977;1021
1810;2225;2233;1023;2084
1811;1540;105;1185;1450
1812;1469;544;1837;1737
1813;668;97;1170;1438
1814;1377;1380;1;1050
1815;1382;1347;1051;3
1816;1349;1384;5;1054
1817;1349;1345;2321;142
1818;8;1343;1386;1057
1819;10;1341;1388;1059
1820;13;1232;1308;1061
1821;1962;1250;206;1898
1822;1250;1065;16;1294
1823;1251;1066;17;1295
1824;1252;1067;18;1296
1825;1253;1068;19;1297
1826;20;1236;1254;1069
1827;1071;1279;1268;21
1828;22;1269;1280;1072
1829;1512;1281;1270;1533
1830;1230;1074;24;4544
1831;1076;1479;1465;25
1832;25;1465;1486;1077
1833;4047;1078;26;1459
1834;544;1079;1078;4047
1835;27;1469;1544;1080
1836;1081;1489;1451;28
1837;1226;1083;29;500
1838;1083;1226;1549;1084
1839;30;1460;1491;1085
1840;31;4054;1461;1087
1841;32;427;1424;1089
1842;1092;1477;1475;34
1843;624;1095;1096;1471
1844;1467;1097;1098;1476
1845;652;1099;1100;1225
1846;683;4013;1466;1727
1847;1102;1487;1474;40
1848;41;1478;1546;1103
1849;736;1105;42;1490
1850;1229;1108;44;4545
1851;56;1135;4546;1109
1852;45;1242;1255;1110
1853;47;1239;1256;1112
1854;1112;1256;1314;1113
1855;1114;1257;1240;49
1856;49;1240;1315;1115
1857;1116;1258;1241;51
1858;51;1241;1316;1117
1859;1118;1259;1282;1119
1860;53;1278;1283;1120
1861;54;1277;1284;1121
1862;1338;1389;68;1136
1863;1391;1358;2171;1034
1864;1392;1357;3995;1033
1865;1421;1356;2975;1032
1866;1394;1395;1129;62
1867;1029;1396;1353;4552
1868;1351;1399;66;1133
1869;1400;1352;1717;1025
1870;1336;1332;1137;70
1871;1360;1401;71;1139
1872;1402;1362;1041;2724
1873;1403;1363;1042;2893
1874;1363;1364;3966;1042
1875;1404;1365;3927;1043
1876;1405;1366;3954;1044
1877;1406;1367;2361;1045
1878;1408;1407;78;1147
1879;1408;1368;1047;2283
1880;81;1238;1317;1149
1881;82;1237;1318;1150
1882;83;1233;1319;1151
1883;1963;1260;980;1896
1884;1260;1153;84;1293
1885;1261;1154;85;1302
1886;1262;1155;86;1303
1887;1263;1156;87;1304
1888;88;1243;1264;1157
1889;1321;1286;866;1885
1890;89;1271;1286;1159
1891;1287;1272;1513;843
1892;1514;1288;1273;1532
1893;1231;1162;92;4547
1894;1572;1573;1493;1443
1895;1556;1564;1439;1440
1896;4046;1166;94;1431
1897;637;1167;1166;4046
1898;95;1448;1541;1168
1899;1169;1449;1425;96
1900;1171;1227;1547;1172
1901;99;4055;1432;1175
1902;100;755;1472;1177
1903;1557;1553;571;3163
1904;104;1539;1442;1182
1905;558;1183;1184;1433
1906;1186;1447;1450;1185
1907;1447;1186;106;1444
1908;107;1548;1224;1188
1909;499;1548;1436;1726
1910;1191;1545;1430;1190
1911;109;1452;1545;1191
1912;446;1193;110;1445
1913;1427;1195;1196;1228
1914;1228;1196;112;4548
1915;113;1244;1322;1198
1916;1249;182;1970;1323
1917;115;1248;1324;1200
1918;1200;1324;1325;1201
1919;116;1247;1265;1202
1920;117;1307;1326;1203
1921;119;1306;1327;1205
1922;120;1245;1267;1206
1923;1289;1207;121;1305
1924;1289;338;1515;1290
1925;122;1275;1291;1209
1926;1274;382;1516;1292
1927;1334;1337;125;1211
1928;1411;1375;3955;152
1929;1413;1412;153;3087
1930;1373;154;4551;1414
1931;155;1415;1372;2961
1932;156;1416;1371;2831
1933;1419;1346;2215;159
1934;499;1500;1224;1548
1935;1586;1226;500;1607
1936;1227;668;1502;4556
1937;699;1547;1227;4556
1938;1292;1210;123;1274
1939;4545;44;1122;1285
1940;1285;1122;55;1276
1941;4544;24;1091;1426
1942;1232;138;1341;1308
1943;1232;13;1062;1309
1944;1233;83;1152;1320
1945;1234;160;4015;1309
1946;1234;14;1063;1310
1947;1235;15;1064;1311
1948;1236;20;1070;1312
1949;1238;1047;1368;1317
1950;1239;1313;1969;1623
1951;1256;1239;1623;981
1952;1117;1316;1301;52
1953;1243;88;1158;1321
1954;159;2057;1322;1244
1955;1244;113;1197;4549
1956;316;1267;1245;1886
1957;271;1266;1246;3987
1958;1961;1529;1265;1247
1959;1248;1323;1970;1624
1960;1324;1248;1624;205
1961;1951;182;2057;2188
1962;1294;16;1066;1251
1963;1520;1311;1250;1962
1964;1294;1251;1506;3938
1965;1295;1252;1521;228
1966;1296;1253;1507;250
1967;1297;1254;1522;272
1968;1298;1255;1523;1003
1969;3937;1314;1256;981
1970;1960;1505;1257;1299
1971;1518;1282;1259;867
1972;1519;1320;1260;1963
1973;1302;85;1155;1262
1974;1293;1261;1508;3939
1975;1303;86;1156;1263
1976;1302;1262;1524;957
1977;1303;1263;1509;934
1978;1304;1264;1525;912
1979;1307;1265;1529;249
1980;1266;271;1530;1306
1981;1531;1305;1267;316
1982;1268;317;1883;1312
1983;1269;22;1073;1281
1984;1517;1269;1281;360
1985;1271;89;1160;1287
1986;1272;90;1161;1288
1987;1513;1272;1288;821
1988;1290;1208;1207;1289
1989;1276;55;1121;1284
1990;1277;54;1120;1283
1991;1278;53;1119;1282
1992;1798;1882;339;4579
1993;1280;1269;1517;339
1994;822;1277;1283;1527
1995;799;1276;1284;1526
1996;3930;4545;1285;1528
1997;1808;1885;866;1718
1998;382;1274;1291;1511
1999;3929;4548;1292;1516
2000;1260;1293;3939;980
2001;1298;1003;1969;1313
2002;1960;1299;958;4567
2003;1300;913;2126;1258
2004;867;1259;1301;1884
2005;294;1327;1306;1530
2006;1307;249;1625;1326
2007;3989;1310;1235;183
2008;1811;1883;317;2000
2009;1299;1314;3937;958
2010;3986;1315;1240;935
2011;890;1316;1241;4557
2012;1237;1024;4016;1318
2013;3940;1325;1324;205
2014;1247;1325;3940;227
2015;1806;1886;294;1716
2016;11;1048;1379;1328
2017;1131;63;1396;1329
2018;3956;1350;1397;1028
2019;1344;7;1057;1386
2020;1385;1330;141;1609
2021;1040;4554;1331;1361
2022;1535;1360;1331;4554
2023;1335;1332;4135;1037
