Node;X;Y
262.0000000000;2.4541625977;10.3890609741
263.0000000000;2.0467007160;10.3925437927
264.0000000000;1.6392080784;10.3959932327
265.0000000000;1.2316292524;10.3992633820
266.0000000000;0.8238569498;10.4020366669
267.0000000000;0.4157503247;10.4039363861
268.0000000000;7.2968082428;9.9725551605
269.0000000000;6.9298205376;9.9581718445
270.0000000000;6.5453991890;9.9506216049
271.0000000000;6.1500148773;9.9479198456
272.0000000000;5.7479186058;9.9483890533
273.0000000000;5.3419322968;9.9507913589
274.0000000000;4.9337787628;9.9543085098
275.0000000000;4.5244560242;9.9584388733
276.0000000000;4.1145205498;9.9628915787
277.0000000000;3.7042732239;9.9675083160
278.0000000000;3.2938718796;9.9722042084
279.0000000000;2.8833961487;9.9769382477
280.0000000000;2.4728839397;9.9816894531
281.0000000000;2.0623459816;9.9864416122
282.0000000000;1.6517598629;9.9911317825
283.0000000000;1.2410566807;9.9955415726
284.0000000000;0.8301291466;9.9992389679
285.0000000000;0.4188621640;10.0017471313
286.0000000000;7.3569488525;9.5623855591
287.0000000000;6.9923481941;9.5466232300
288.0000000000;6.6068172455;9.5389003754
289.0000000000;6.2085819244;9.5365266800
290.0000000000;5.8030967712;9.5375041962
291.0000000000;5.3933963776;9.5405254364
292.0000000000;4.9812974930;9.5447454453
293.0000000000;4.5680036545;9.5496273041
294.0000000000;4.1541080475;9.5548620224
295.0000000000;3.7399070263;9.5602788925
296.0000000000;3.3255515099;9.5657882690
297.0000000000;2.9111189842;9.5713415146
298.0000000000;2.4966461658;9.5769147873
299.0000000000;2.0821390152;9.5824851990
300.0000000000;1.6675667763;9.5879631042
301.0000000000;1.2528598309;9.5930690765
302.0000000000;0.8379284739;9.5973119736
303.0000000000;0.4227029681;9.6001777649
304.0000000000;7.4515938759;9.1488990784
305.0000000000;7.0770540237;9.1354675293
306.0000000000;6.6828446388;9.1301250458
307.0000000000;6.2779488564;9.1294221878
308.0000000000;5.8671607971;9.1314249039
309.0000000000;5.4521727562;9.1351823807
310.0000000000;5.0348072052;9.1399917603
311.0000000000;4.6162500381;9.1454095840
312.0000000000;4.1975975037;9.1510868073
313.0000000000;3.7789015770;9.1569032669
314.0000000000;3.3601534367;9.1627941132
315.0000000000;2.9413628578;9.1687250137
316.0000000000;2.5225391388;9.1746711731
317.0000000000;2.1036753654;9.1806030273
318.0000000000;1.6847360134;9.1864032745
319.0000000000;1.2656577826;9.1917676926
320.0000000000;0.8463740349;9.1962127686
321.0000000000;0.4268579483;9.1992340088
322.0000000000;7.5785040855;8.7267522812
323.0000000000;7.1787290573;8.7220325470
324.0000000000;6.7673616409;8.7224445343
325.0000000000;6.3532686234;8.7248945236
326.0000000000;5.9363269806;8.7283811569
327.0000000000;5.5144748688;8.7330970764
328.0000000000;5.0898237228;8.7386236191
329.0000000000;4.6644263268;8.7445802689
330.0000000000;4.2394247055;8.7506933212
331.0000000000;3.8160309792;8.7566394806
332.0000000000;3.3930182457;8.7625751495
333.0000000000;2.9700796604;8.7685203552
334.0000000000;2.5471363068;8.7744626999
335.0000000000;2.1241540909;8.7803621292
336.0000000000;1.7010918856;8.7860879898
337.0000000000;1.2778923512;8.7913608551
338.0000000000;0.8544991612;8.7957601547
339.0000000000;0.4308947921;8.7988224030
340.0000000000;0.4374677539;7.9998703003
341.0000000000;0.4384303689;7.6005077362
342.0000000000;0.4381918013;7.2011680603
343.0000000000;0.4370899796;6.8017845154
344.0000000000;0.4354298711;6.4023432732
345.0000000000;0.4334375560;6.0028533936
346.0000000000;0.4312605560;5.6033301353
347.0000000000;0.4289865792;5.2037854195
348.0000000000;0.4266640544;4.8042283058
349.0000000000;0.4243182540;4.4046645164
350.0000000000;0.4219616354;4.0050969124
351.0000000000;0.4196001887;3.6055281162
352.0000000000;0.4172366261;3.2059578896
353.0000000000;0.4148721695;2.8063874245
354.0000000000;0.4125073254;2.4068169594
355.0000000000;0.4101431370;2.0072462559
356.0000000000;0.4077929258;1.6076762676
357.0000000000;0.4055319428;1.2081093788
358.0000000000;0.4035643935;0.8085519075
359.0000000000;0.4021950364;0.4090123177
360.0000000000;0.8673120141;7.9967103004
361.0000000000;0.8692772985;7.5975914001
362.0000000000;0.8688910007;7.1984882355
363.0000000000;0.8667849898;6.7993154526
364.0000000000;0.8635460138;6.4000606537
365.0000000000;0.8596193194;6.0007390976
366.0000000000;0.8553026915;5.6013712883
367.0000000000;0.8507767916;5.2019753456
368.0000000000;0.8461439610;4.8025627136
369.0000000000;0.8414587975;4.4031419754
370.0000000000;0.8367488384;4.0037164688
371.0000000000;0.8320275545;3.6042883396
372.0000000000;0.8273011446;3.2048590183
373.0000000000;0.8225725889;2.8054294586
374.0000000000;0.8178430200;2.4059996605
375.0000000000;0.8131158352;2.0065698624
376.0000000000;0.8084268570;1.6071404219
377.0000000000;0.8039456010;1.2077133656
378.0000000000;0.8000864983;0.8082931042
379.0000000000;0.7974287271;0.4088861048
380.0000000000;1.2968513966;7.9925608635
381.0000000000;1.2998461723;7.5937957764
382.0000000000;1.2993679047;7.1950130463
383.0000000000;1.2963199615;6.7961206436
384.0000000000;1.2915561199;6.3971109390
385.0000000000;1.2857358456;5.9980082512
386.0000000000;1.2793068886;5.5988426208
387.0000000000;1.2725460529;5.1996393204
388.0000000000;1.2656129599;4.8004136086
389.0000000000;1.2585937977;4.4011764526
390.0000000000;1.2515333891;4.0019330978
391.0000000000;1.2444535494;3.6026864052
392.0000000000;1.2373650074;3.2034382820
393.0000000000;1.2302726507;2.8041896820
394.0000000000;1.2231786251;2.4049408436
395.0000000000;1.2160897255;2.0056920052
396.0000000000;1.2090703249;1.6064431667
397.0000000000;1.2023944855;1.2071959972
398.0000000000;1.1966884136;0.8079531193
399.0000000000;1.1927894354;0.4087192714
400.0000000000;1.7261893749;7.9877967834
401.0000000000;1.7302335501;7.5894536972
402.0000000000;1.7296971083;7.1910457611
403.0000000000;1.7257456779;6.7924776077
404.0000000000;1.7194917202;6.3937497139
405.0000000000;1.7118048668;5.9948987961
406.0000000000;1.7032825947;5.5959649086
407.0000000000;1.6942991018;5.1969809532
408.0000000000;1.6850730181;4.7979679108
409.0000000000;1.6757242680;4.3989391327
410.0000000000;1.6663155556;3.9999024868
411.0000000000;1.6568784714;3.6008615494
412.0000000000;1.6474283934;3.2018189430
413.0000000000;1.6379725933;2.8027756214
414.0000000000;1.6285140514;2.4037318230
415.0000000000;1.6190643311;2.0046877861
416.0000000000;1.6097197533;1.6056437492
417.0000000000;1.6008644104;1.2066006660
418.0000000000;1.5933361053;0.8075602651
419.0000000000;1.5882232189;0.4085254073
420.0000000000;2.1554009914;7.9826941490
421.0000000000;2.1605067253;7.5848007202
422.0000000000;2.1599321365;7.1867952347
423.0000000000;2.1550998688;6.7885766029
424.0000000000;2.1473770142;6.3901529312
425.0000000000;2.1378407478;5.9915723801
426.0000000000;2.1272375584;5.5928874016
427.0000000000;2.1160399914;5.1941380501
428.0000000000;2.1045262814;4.7953519821
429.0000000000;2.0928509235;4.3965463638
430.0000000000;2.0810956955;3.9977302551
431.0000000000;2.0693023205;3.5989089012
432.0000000000;2.0574913025;3.2000854015
433.0000000000;2.0456721783;2.8012604713
434.0000000000;2.0338494778;2.4024350643
435.0000000000;2.0220394135;2.0036094189
436.0000000000;2.0103726387;1.6047838926
437.0000000000;1.9993455410;1.2059588432
438.0000000000;1.9900088310;0.8071351051
439.0000000000;1.9836969376;0.4083147049
440.0000000000;2.5845379829;7.9774236679
441.0000000000;2.5907115936;7.5799851418
442.0000000000;2.5901098251;7.1823935509
443.0000000000;2.5844094753;6.7845363617
444.0000000000;2.5752303600;6.3864283562
445.0000000000;2.5638546944;5.9881291389
446.0000000000;2.5511789322;5.5897016525
447.0000000000;2.5377726555;5.1911959648
448.0000000000;2.5239744186;4.7926449776
449.0000000000;2.5099747181;4.3940701485
450.0000000000;2.4958744049;3.9954814911
451.0000000000;2.4817254543;3.5968871117
452.0000000000;2.4675538540;3.1982893944
453.0000000000;2.4533715248;2.7996902466
454.0000000000;2.4391846657;2.4010906219
455.0000000000;2.4250144958;2.0024905205
456.0000000000;2.4110269547;1.6038904190
457.0000000000;2.3978323936;1.2052905560
458.0000000000;2.3866944313;0.8066914082
459.0000000000;2.3791921139;0.4080940485
460.0000000000;3.0136332512;7.9720773697
461.0000000000;3.0208773613;7.5750913620
462.0000000000;3.0202538967;7.1779155731
463.0000000000;3.0136923790;6.7804250717
464.0000000000;3.0030636787;6.3826379776
465.0000000000;2.9898552895;5.9846248627
466.0000000000;2.9751110077;5.5864601135
467.0000000000;2.9594993591;5.1882023811
468.0000000000;2.9434196949;4.7898907661
469.0000000000;2.9270968437;4.3915500641
470.0000000000;2.9106521606;3.9931936264
471.0000000000;2.8941481113;3.5948290825
472.0000000000;2.8776159286;3.1964612007
473.0000000000;2.8610706329;2.7980914116
474.0000000000;2.8445198536;2.3997211456
475.0000000000;2.8279895782;2.0013501644
476.0000000000;2.8116819859;1.6029791832
477.0000000000;2.7963221073;1.2046082020
478.0000000000;2.7833862305;0.8062375188
479.0000000000;2.7746980190;0.4078678489
480.0000000000;3.4427032471;7.9667024612
481.0000000000;3.4510197639;7.5701622963
482.0000000000;3.4503781796;7.1734018326
483.0000000000;3.4429593086;6.7762789726
484.0000000000;3.4308850765;6.3788146973
485.0000000000;3.4158470631;5.9810905457
486.0000000000;3.3990373611;5.5831909180
487.0000000000;3.3812227249;5.1851830482
488.0000000000;3.3628625870;4.7871127129
489.0000000000;3.3442177773;4.3890085220
490.0000000000;3.3254289627;3.9908852577
491.0000000000;3.3065700531;3.5927534103
492.0000000000;3.2876777649;3.1946170330
493.0000000000;3.2687699795;2.7964782715
494.0000000000;3.2498548031;2.3983387947
495.0000000000;3.2309651375;2.0001988411
496.0000000000;3.2123374939;1.6020586491
497.0000000000;3.1948132515;1.2039183378
498.0000000000;3.1800811291;0.8057782054
499.0000000000;3.1702089310;0.4076386094
500.0000000000;3.8717522621;7.9613218307
501.0000000000;3.8811454773;7.5652217865
502.0000000000;3.8804893494;7.1688728333
503.0000000000;3.8722164631;6.7721176147
504.0000000000;3.8586990833;6.3749766350
505.0000000000;3.8418335915;5.9775419235
506.0000000000;3.8229603767;5.5799083710
507.0000000000;3.8029437065;5.1821517944
508.0000000000;3.7823038101;4.7843236923
509.0000000000;3.7613375187;4.3864560127
510.0000000000;3.7402052879;3.9885673523
511.0000000000;3.7189917564;3.5906686783
512.0000000000;3.6977396011;3.1927647591
513.0000000000;3.6764690876;2.7948579788
514.0000000000;3.6551899910;2.3969502449
515.0000000000;3.6339402199;1.9990420341
516.0000000000;3.6129932404;1.6011334658
517.0000000000;3.5933046341;1.2032247782
518.0000000000;3.5767769814;0.8053162098
519.0000000000;3.5657224655;0.4074077904
520.0000000000;4.3007779121;7.9559540749
521.0000000000;4.3112530708;7.5602836609
522.0000000000;4.3105878830;7.1643419266
523.0000000000;4.3014655113;6.7679500580
524.0000000000;4.2865080833;6.3711318970
525.0000000000;4.2678170204;5.9739866257
526.0000000000;4.2468814850;5.5766191483
527.0000000000;4.2246632576;5.1791143417
528.0000000000;4.2017445564;4.7815289497
529.0000000000;4.1784572601;4.3838987350
530.0000000000;4.1549816132;3.9862451553
531.0000000000;4.1314134598;3.5885801315
532.0000000000;4.1078014374;3.1909086704
533.0000000000;4.0841679573;2.7932343483
534.0000000000;4.0605249405;2.3955588341
535.0000000000;4.0369157791;1.9978826046
536.0000000000;4.0136489868;1.6002061367
537.0000000000;3.9917964935;1.2025294304
538.0000000000;3.9734735489;0.8048527837
539.0000000000;3.9612369537;0.4071762264
540.0000000000;4.7318687439;7.9502725601
541.0000000000;4.7420282364;7.5552501678
542.0000000000;4.7408890724;7.1597785950
543.0000000000;4.7307701111;6.7637672424
544.0000000000;4.7143282890;6.3672742844
545.0000000000;4.6937999725;5.9704189301
546.0000000000;4.6707983017;5.5733180046
547.0000000000;4.6463789940;5.1760644913
548.0000000000;4.6211814880;4.7787227631
549.0000000000;4.5955734253;4.3813304901
550.0000000000;4.5697555542;3.9839127064
551.0000000000;4.5438332558;3.5864818096
552.0000000000;4.5178613663;3.1890439987
553.0000000000;4.4918651581;2.7916030884
554.0000000000;4.4658579826;2.3941602707
555.0000000000;4.4398889542;1.9967172146
556.0000000000;4.4143033028;1.5992733240
557.0000000000;4.3902869225;1.2018294334
558.0000000000;4.3701696396;0.8043856025
559.0000000000;4.3567514420;0.4069417715
560.0000000000;5.1643214226;7.9444546700
561.0000000000;5.1734557152;7.5501074791
562.0000000000;5.1714468002;7.1551122665
563.0000000000;5.1601490974;6.7594757080
564.0000000000;5.1421499252;6.3633022308
565.0000000000;5.1197576523;5.9667339325
566.0000000000;5.0946836472;5.5699014664
567.0000000000;5.0680613518;5.1729040146
568.0000000000;5.0405864716;4.7758111954
569.0000000000;5.0126600266;4.3786644936
570.0000000000;4.9845013618;3.9814896584
571.0000000000;4.9562273026;3.5842998028
572.0000000000;4.9278974533;3.1871030331
573.0000000000;4.8995409012;2.7899026871
574.0000000000;4.8711724281;2.3927001953
575.0000000000;4.8428463936;1.9954972267
576.0000000000;4.8149433136;1.5982936621
577.0000000000;4.7887659073;1.2010900974
578.0000000000;4.7668561935;0.8038864732
579.0000000000;4.7522583008;0.4066861272
580.0000000000;5.5966854095;7.9385948181
581.0000000000;5.6048774719;7.5446567535
582.0000000000;5.6019434929;7.1499648094
583.0000000000;5.5894041061;6.7546043396
584.0000000000;5.5698089600;6.3587069511
585.0000000000;5.5455369949;5.9624190331
586.0000000000;5.5183887482;5.5658698082
587.0000000000;5.4895701408;5.1691570282
588.0000000000;5.4598274231;4.7723479271
589.0000000000;5.4295930862;4.3754844666
590.0000000000;5.3991060257;3.9785914421
591.0000000000;5.3684921265;3.5816836357
592.0000000000;5.3378167152;3.1847681999
593.0000000000;5.3071126938;2.7878487110
594.0000000000;5.2763948441;2.3909273148
595.0000000000;5.2457232475;1.9940053225
596.0000000000;5.2155151367;1.5970828533
597.0000000000;5.1871881485;1.2001601458
598.0000000000;5.1634984016;0.8032420874
599.0000000000;5.1457581520;0.4063450694
600.0000000000;6.0272817612;7.9322772026
601.0000000000;6.0353307724;7.5379314423
602.0000000000;6.0317525864;7.1430225372
603.0000000000;6.0180349350;6.7476677895
604.0000000000;5.9968509674;6.3519506454
605.0000000000;5.9707059860;5.9559574127
606.0000000000;5.9415016174;5.5597677231
607.0000000000;5.9105153084;5.1634483337
608.0000000000;5.8785395622;4.7670488358
609.0000000000;5.8460354805;4.3706021309
610.0000000000;5.8132591248;3.9741296768
611.0000000000;5.7803459167;3.5776429176
612.0000000000;5.7473654747;3.1811490059
613.0000000000;5.7143535614;2.7846512794
614.0000000000;5.6813268661;2.3881518841
615.0000000000;5.6483507156;1.9916515350
616.0000000000;5.6158790588;1.5951508284
617.0000000000;5.5854439735;1.1986551285
618.0000000000;5.5593867302;0.8021844625
619.0000000000;5.5380249023;0.4057796001
620.0000000000;6.4545569420;7.9241199493
621.0000000000;6.4641404152;7.5274958611
622.0000000000;6.4602394104;7.1313419342
623.0000000000;6.4453401566;6.7355365753
624.0000000000;6.4225273132;6.3399076462
625.0000000000;6.3945045471;5.9443254471
626.0000000000;6.3632783890;5.5487265587
627.0000000000;6.3301863670;5.1530909538
628.0000000000;6.2960562706;4.7574200630
629.0000000000;6.2613701820;4.3617238998
630.0000000000;6.2263956070;3.9660110474
631.0000000000;6.1912775040;3.5702877045
632.0000000000;6.1560878754;3.1745586395
633.0000000000;6.1208639145;2.7788269520
634.0000000000;6.0856246948;2.3830938339
635.0000000000;6.0504398346;1.9873598814
636.0000000000;6.0158009529;1.5916297436
637.0000000000;5.9832620621;1.1959226131
638.0000000000;5.9548330307;0.8002823591
639.0000000000;5.9302768707;0.4047789872
640.0000000000;6.8819060326;7.9105925560
641.0000000000;6.8921995163;7.5090236664
642.0000000000;6.8872804642;7.1102447510
643.0000000000;6.8707146645;6.7135324478
644.0000000000;6.8460111618;6.3180670738
645.0000000000;6.8160233498;5.9232563972
646.0000000000;6.7828021049;5.5287523270
647.0000000000;6.7476987839;5.1343736649
648.0000000000;6.7115449905;4.7400398254
649.0000000000;6.6748275757;4.3457169533
650.0000000000;6.6378164291;3.9513943195
651.0000000000;6.6006579399;3.5570693016
652.0000000000;6.5634260178;3.1627435684
653.0000000000;6.5261597633;2.7684183121
654.0000000000;6.4888763428;2.3740892410
655.0000000000;6.4516558647;1.9797635078
656.0000000000;6.4150247574;1.5854520798
657.0000000000;6.3806204796;1.1911909580
658.0000000000;6.3502922058;0.7970474362
659.0000000000;6.3237252235;0.4031152725
660.0000000000;7.3136353493;7.8870391846
661.0000000000;7.3211011887;7.4768705368
662.0000000000;7.3132057190;7.0742073059
663.0000000000;7.2938728333;6.6765508652
664.0000000000;7.2667303085;6.2817654610
